Gene_A	Gene_B
2539182	2541268
2538881	2541801
2541585	2542415
2541619	2542531
2539153	2543058
2539969	2908
2538729	2539970
2541989	3361532
2538854	2541585
2540258	2542151
2540880	2543554
2541531	2543647
2540718	2541936
2540565	2542204
2541531	2542247
2541418	2543657
2540956	2542559
2540127	2543027
2541957	2542489
2543460	2543646
2541085	2541386
2539395	3361260
2540026	2540026
2539308	2541251
2540006	2543583
2539914	2543045
2539426	2539432
2541531	2542850
2539958	2543514
2540543	2543254
2540020	2540554
2541890	2543382
2541213	2541620
2542788	2542788
2540929	2542985
2539863	2539970
2538941	2540398
2539047	2542090
2540778	2542204
2540240	2541978
2539765	2540051
2539047	2540975
2541050	2541772
2538848	2541372
2540389	854485
2540711	2543139
2539611	2541585
2539773	2540294
2541185	2541185
2539928	2540735
2539452	2908
2541531	2543233
2540409	2543614
2541435	3361521
2539733	2542108
2540291	2542908
2541506	2541942
2539126	2542358
2540753	2541616
2539994	2540799
2539260	2542744
2908	5802955
2541812	2541812
2541456	2542546
2541813	2542827
2539358	3361532
2539627	2540020
2539728	2543221
2542151	2543139
2539794	2543254
2541191	2541349
2542096	2542096
2538689	2908
2539965	2541531
2540398	2541639
2541531	2543190
2539569	2539970
2540203	2543254
2539994	2541676
2539262	2539262
2540291	2542327
2540051	2541940
2541682	2542173
2539490	2908
2541354	2542173
2539047	2543296
2542094	2542300
2538690	2542239
2541772	2542538
2540873	2543254
2540258	2540580
2543477	3361521
2538836	2539999
2539958	2542126
2540175	2543682
2541361	2541813
2539847	2541942
2540430	2540712
2541814	2541942
2539958	2540969
2540304	2542773
2540696	2542654
2539560	2539975
2539407	2540127
2538818	2542555
2540398	2543504
2540880	2540880
2538971	2540565
2539047	2542599
2541213	2542809
2540547	2542910
2539501	2540398
2540660	2543001
2543240	2543240
2539186	2541251
2539391	2543042
2541110	2542815
2540060	2540320
2541034	2541531
2539809	2539847
2540128	2540227
2541349	2541349
2540884	2542531
2539675	2541531
2542015	2542358
2540434	2541461
2540039	2541585
2538967	2540912
2539331	2908
2539730	2540547
2538936	2541609
2541163	2542173
2542429	2542429
2542664	2908
2539631	2542729
2538720	2540987
2541030	2543058
2539740	2543646
2540029	3361476
2541908	2543254
2541281	2541709
2541735	2543684
2540398	2541242
2541815	2908
2541505	2542263
2543455	2908
2539020	2541587
2539741	2540727
2540977	3361483
2540024	2541975
2539920	2542175
2541257	2541531
2539513	2543576
2541643	2542558
2541900	2542141
2539511	2540419
2540398	2541081
2540855	2542910
2541531	2543114
2538752	2541476
2539928	2543139
2539928	2542504
2542618	3361384
2540398	3361377
2541505	2542173
2538964	2539481
2541929	2543058
2540215	2541270
2540350	2543517
2539470	2540409
2540215	2540398
2542173	2542948
2539702	2540291
2542461	2542684
2541130	2541349
2542410	3361518
2540819	2908
2540560	2543576
2541020	2542096
2539903	2541585
2539506	3361521
2539047	2539067
2539423	2539631
2542173	2543227
2538690	2542198
2539047	2542126
2541193	2543452
2539497	2542123
2541321	2543650
2541531	2541635
2540292	2541193
2540975	2541531
2541531	2541552
2541650	2542619
2541531	2542054
2542854	2908
2540238	2540238
2541203	2542848
2541364	2543553
2539423	2540735
2540199	2542268
2541531	2542781
2539560	2540219
2541531	3361455
2542173	2543686
2540409	2540409
2543208	2543208
2540291	2541609
2540966	2541143
2542663	2908
2539775	2541531
2541143	2541654
2539013	2541349
2541531	2542565
2539958	2543205
2539649	2542635
2539403	2542539
2540753	2542256
2540487	2541251
2540560	2543546
2538790	2538790
2540801	2543157
2539379	2540072
2539082	2541531
2539928	2541551
2539013	2540691
2540479	2543254
2540627	2543222
2539917	2541813
2541216	2542503
2540869	2541143
2541273	2908
2540266	2541585
2542019	2908
2540744	2541565
2539970	2542948
2540589	2541592
2539958	2541709
2542489	3361558
2541434	2543254
2540547	2541117
2539372	2908
2539206	2541153
2540737	2543481
2542245	2543208
2541900	2542571
2539540	2541281
2539663	2542173
2541402	852288
2539971	2543290
2538912	2543040
2538787	2540959
2541476	2543622
2539420	2542029
2539187	2540071
2540255	2541531
3361342	3361526
2539560	2542299
2539017	2540079
2539488	2543058
2539560	2541281
2539463	2539970
2538943	2540398
2539790	2542174
2538974	2542176
2543307	2908
2539189	2542096
2539041	2542094
2539958	5802957
2539775	2540105
2539048	2540128
2539513	2542611
2539659	2543129
2541383	3361384
2539414	2543452
2540292	2543058
2542358	2542429
2539728	2541956
2540398	2543120
2541813	2543131
2539294	2542225
2541721	2543276
2541721	2543133
2541139	2541531
2541439	2542252
2539728	2542137
2540398	2543298
2539225	2542029
2539194	2539790
2542253	2543646
2539928	2541054
2540618	2540802
2539831	2543426
2539481	2541575
2540511	2541531
2542538	2542740
2543563	3361566
2540227	2541531
2540346	2540398
2539733	2542674
2542426	2542669
2541003	2541531
2542173	2542467
2539560	2540071
2539048	2543129
2539481	2542300
2541168	2543413
2542538	2543129
2540620	2540627
2541213	2543086
2540020	2541213
2540650	2540660
2540149	2541772
2539219	3361204
2540743	2542173
2538952	2539137
2540176	2543545
2540249	2542358
2541585	2541834
2539403	2542029
2540412	2543451
2539398	2541143
2541185	2541219
2539642	2541889
2539555	2541672
2538916	2543032
2541705	2908
2538816	2539794
2539928	2543236
2541531	2542406
2539720	2540312
2539683	2540434
2541593	2542433
2538924	2539560
2540367	2908
2539413	2908
2538689	2539047
2539823	2540711
2541531	2542179
2540051	3361532
2538902	2541531
2541735	2541930
1017	2543327
2540667	2543157
2539700	2543027
2542173	2542443
2540761	2542516
2540398	2540705
2539607	2542531
2539816	2543032
2540409	2542761
2539973	2540927
2540398	2542508
2540072	2543042
2542193	2543675
2539956	2541384
2541813	2541837
2539649	3361476
2539642	2541193
2539717	2539928
2539261	2540718
2539499	2541071
2541819	2542907
2538734	2539970
2538760	2543407
2539050	2542463
2540291	2541099
2538767	2540807
10589	2540406
2540128	2540550
2541115	2542577
2539967	2540927
2540330	2540434
2541054	2541213
2540977	2543042
2541463	2543157
2540582	2541531
2539311	3361511
2538852	2543010
2541531	2541916
2540019	2540019
2541837	2543254
2539538	2539928
2539838	2540620
2541281	2543646
2541349	2541737
2539047	3361415
2539958	2543374
2541633	3361342
2539047	2539815
2541298	2543248
2539805	2541832
2539073	2541027
2541020	2541730
2540434	2540884
2543020	2543020
2539943	2539943
2539740	3361548
2541531	2541771
2540533	2543058
2540555	2540684
2539047	2541411
2540175	2541807
2539047	2540135
14218123	2540398
2540825	2543064
2540334	2543516
2539694	2541813
2539425	2543254
2541280	2541942
2538936	2542545
2539214	2540967
2540684	2540917
2541990	2542744
2541466	2542690
2539938	2908
2541531	2543637
2539741	2542029
2539958	2543358
2542358	2542856
2539087	2540234
2542000	2542531
2540148	2543164
2540029	2543675
2540462	2542348
2540481	2541768
2543409	2543646
2542304	2542646
2539119	2539958
2540978	2541531
2540585	2542000
2540488	2541531
2539520	2543042
2540836	3361548
2541251	2542093
2539206	2541894
2539047	2539764
2540189	2541143
2540180	2540398
2539481	2543393
2541804	2908
2540274	2541349
2539539	2908
2538947	2539958
2538986	2543058
2542008	2543042
2538907	2542463
2541925	2543058
2539387	2542358
2539804	2542070
2540176	2542162
2538885	2541556
2540398	2541984
2540666	59345
2541124	2541466
2539145	2541299
2541505	2908
2541213	2543393
2540900	2543042
2540398	2540870
2542480	3361384
2540880	2541585
2538911	2541585
2539817	2541201
2540588	2542150
2540291	2541972
2541281	2542481
2540291	2541334
2542484	2543426
2540801	2543583
2539945	2542649
2540394	2543580
2542267	2543042
2543134	3361521
2538738	2538738
2540799	2541383
2542452	2543032
2539149	2540176
2540474	2540474
2539631	2541137
2908	3361210
2539970	3361415
2539050	2543116
2539838	2540470
2539620	2540494
2539415	2541531
2542256	2543616
2542102	2542489
2541141	2542237
2540291	2541077
2540586	2542667
2539958	2540903
2539200	2542004
2539958	2543646
2539481	2540753
2541942	2543538
2539403	2543058
2542942	2908
2540324	2543129
2540735	2541629
2541910	2542173
2542173	2542632
2539288	2541531
2539560	2540046
2540130	2541956
2541162	2543058
2539869	2542632
2539083	2540292
2541581	2543517
2538744	2540071
2542477	2542796
2541143	2542948
2539720	2541688
2539733	2541216
2541391	3361521
2540306	2541941
2541531	2543596
2542094	2542094
2539797	2908
2542178	3361521
2539494	3361521
2539560	2543653
2542005	2542070
2541143	2543227
2540409	2543354
2540115	2542414
2539174	2541202
2539887	2543157
2540398	2542387
2543451	2543451
2538952	2542936
2540003	2543084
2541344	2541349
2539309	2543117
2539366	3361406
2541972	2543639
2540980	2543058
2542891	2543042
2539481	2543426
2540231	2541143
2542493	2543058
2541143	2543686
2542884	2543396
2542022	2543058
2540282	2541585
2539490	2542207
2540550	2908
2538787	2542619
2541772	2542121
2543426	2543620
2540462	2542222
2541194	2542628
2540650	64462
2540930	2543254
2539847	3361385
2540380	2543168
2540176	2543576
2542222	2543058
2542545	2543583
2539136	2540221
2541697	2542335
2542031	2543042
2541536	2543426
2541531	2543229
2542441	3361327
2540398	2541476
2539560	2542212
2541468	2543027
2539047	2541350
2542635	2543648
2539527	2542393
2540817	2541813
2539047	2539467
2538752	2543058
2540983	2542000
2539050	2540129
2539436	2541587
2541185	2543676
2540635	3361532
2539970	2540232
2539047	2540487
2539324	2540917
2540873	2541942
2543035	2543580
2539055	2542531
2539560	2540713
2541185	2542684
2541362	2542443
2543058	2543080
2539869	2541155
2539592	2541531
2541590	2541590
2543178	2908
2540461	2540927
2540409	2542493
2539889	2540409
2541440	2542173
2539838	2541159
2539560	2540227
2541150	2542845
2540239	2542173
2539454	2543204
2541616	2541616
2543075	2543075
2542184	2543040
2540409	2543460
2542101	2542733
2541585	2541842
2538975	2543088
2540060	2541856
2539820	2541456
2541203	2541975
2538778	2541531
2540398	2542848
2539741	2543058
2540408	2542135
2540939	2542907
2538842	2540927
2541265	2541813
2540927	2542435
2541306	2541664
2540329	2541531
2542358	3361491
2541772	2543509
2541089	2543058
2539694	2541531
2539560	2540632
2539616	2543560
2540557	2540726
2539205	2540398
2539782	2541531
2541372	2543116
2541807	2543040
2539047	2539425
2540398	2542134
2540927	2543621
2542176	3361260
2541437	2543583
2539678	2541349
2541303	2543042
2540917	2542810
2540905	2543492
2540013	2541298
2538836	2539144
2539225	2541688
2540711	2542978
2539958	2542023
2540043	2540880
2538930	2541633
2542019	2542740
2541713	2543157
2539488	2539970
2540585	2542222
2539560	2540255
2540825	2542467
2542690	2908
2539518	2540398
2543413	2543676
2540409	2542265
2539016	2543666
2540828	2541957
2542799	2543426
2539847	2542461
2542531	2543676
2539158	2540565
2539461	2542723
2540398	2542817
2539539	2539862
2539928	2541482
2541813	3361295
2542265	2542268
2539730	2541124
2542531	2542684
2541614	2543058
2541712	2541772
2539259	2539958
2540932	2542173
2541099	2543254
2538959	2540024
2539640	2540880
2540841	2908
2541635	2543254
2539206	2540234
2540320	2542732
2541879	3361521
2541143	2541255
2540954	2542404
2541143	2542443
2540398	2541229
2541124	2542263
2542237	2542237
2539179	2540709
2541249	2543157
2542480	2543583
2542173	2543462
2542121	2543646
2541737	3361384
2542689	2543517
2539658	2541949
2538950	2542641
2541899	2543643
2539205	2542358
2543401	2543425
14218092	2540954
2541115	2908
2542035	2542632
2542875	2543086
2541033	2542204
2541813	2542173
2539013	2908
2541531	2541848
2542059	2542191
2539956	2542260
2539773	2542047
2540784	2542628
2540099	2542253
2539560	2541030
2540841	3361273
2538713	2542358
2540719	2540719
2539560	2542795
2539418	2908
2539017	2540377
2538931	2542348
2541679	2541813
14217498	2539958
2541748	2542744
2540479	2541942
2538878	2543000
2539701	3361384
2539149	2543221
2542138	2908
2541655	2542443
2540263	2542393
2541781	3361532
2538791	2541531
3361384	5802952
2539958	2540553
2540731	2541531
2539958	2542175
2539242	2541165
2539830	2541835
2539488	2541699
2541781	2541801
2541177	2541585
2539401	2541268
2538955	2539481
14217399	2539958
2538907	2540582
2541772	2542425
2541203	2541203
2539869	2541193
2539643	2540398
2538901	2540434
2538788	2540927
2539171	2543502
2541726	2542337
2543513	2543675
2541143	2541476
2540585	2541616
2541585	2541646
2538729	2543042
2541585	2543004
2541616	2542256
2541659	2543454
2542029	2542632
2539560	2540441
2540072	2541117
2543329	2543646
2539338	2542765
2541714	2543009
2540368	2541804
2543449	2543449
2540983	2542222
14218023	2540392
2539992	2540927
2540263	3361521
2541531	5802702
2539538	2541197
2539093	2541713
2539687	2908
2538694	2538694
2539804	2540825
2541144	2908
2540398	2541369
2540228	2542655
2543058	2543291
2541645	2908
2539047	2540367
2541274	2541466
2539928	2543377
2540821	2542244
2539047	2542772
2539956	2541456
2539863	2543042
2543044	3361400
2539838	2541287
2540761	2541011
2539560	2541245
2540495	2543042
2541089	2541203
2539420	2540129
23397	3361036
2539067	2541251
2541245	2541531
2540249	2542701
2541721	2542822
2543650	3361327
2540927	2540978
2542798	3361521
2541910	2908
2541178	2541756
2540284	2540398
2539914	2541247
2539378	2541139
2540398	2543553
2540864	2543058
2540927	2541028
2541251	2541251
2540936	2541531
2541531	2542720
2540148	2543086
2539036	2543204
2542374	2542696
2539968	2541163
2541735	2541735
2542387	2543010
2542904	3361384
2541071	2543492
2540398	2541591
2541117	2542844
2540392	2543117
2540285	2542438
2540574	2542106
2541585	2542464
2541160	2543058
2540613	2542744
2538931	2542222
2539006	3361384
2541531	2542240
2541412	2541531
2542000	2543413
2539507	2540498
2540462	2542256
2539481	2541437
2539539	2540128
2539640	2541030
2540580	2542249
2539956	2542138
2541193	2542845
2542134	2543254
2541910	2543580
2540049	2542744
2540430	2542801
2540352	2542393
2540413	2542641
2539730	2543413
2541143	2542632
2539432	2539928
2538952	2541184
2540341	2541871
2539047	2540390
2539652	2908
2539716	2540737
2541620	2541620
2543129	2543181
2540328	2542531
2542548	3361533
2539958	2541688
2539560	2541319
2542256	2542256
2539733	2541172
2542000	3361483
2539941	2540691
2539560	2539804
2540213	2540398
2541592	2542615
2541160	2541975
2908	3361295
2541767	2908
2540352	3361420
2539447	2540726
2539312	2541185
2539702	2539847
2538977	2538977
2539550	2541512
2539572	2908
2540983	2541616
2540589	2542655
2538747	2540927
2540291	2540727
2539378	2543058
2541018	2542258
2539560	2541710
2540629	3361526
2538902	2541772
2541639	2543254
2539968	2540398
2542219	2542375
2540728	3361323
2541446	2542233
2539838	2541347
2541531	2542942
2538907	2541087
2540281	2541585
2540422	2540422
2540393	2541772
2540083	2543058
2539481	2539997
2540291	2542636
2539480	2540720
2542029	2542029
2541456	2543157
2538824	2538824
2540071	2543426
2541425	2542744
2541022	2541612
2542366	2542727
2541112	2541500
2539009	2539009
2539954	2542258
2540582	2541772
2542568	2543426
2541109	2541531
2539869	2543481
2540738	2541531
2540794	2543040
2539285	2542358
2541172	2541813
2539848	2540398
2538883	2540409
2543032	2543517
2543058	2543497
2540709	2541531
2539414	2542845
2542154	2542154
2540127	2543379
2539401	2540175
2540585	2542256
2539847	3361400
2538778	2539958
2540711	3361260
2540051	2540711
2539055	2542461
2540706	2541531
2538931	2541616
2539505	2542123
2540601	2542414
2541097	2542619
2542463	3361342
2539497	2543044
2539186	2540711
2541044	2543396
2539573	2539573
2538760	2540887
2540191	2541531
2540027	2542632
2539420	2541633
2541044	2541990
2539914	2540324
2540398	2542044
2539299	2540398
2539957	2541531
2539356	2540291
2539093	2539560
2539236	2540292
2541306	2542096
2539140	2541281
2539330	2539720
2538875	2541959
2541216	2542619
2539286	2541813
2540648	2541531
2539958	3361210
2540398	2542274
2539560	2541388
2541772	3361377
2541605	2543426
2540841	5802869
2539059	2540927
2542553	3361384
2539486	2541735
2541193	2542189
2539321	2542268
2541809	2908
2541942	2542674
2540910	2543646
2539560	2540180
2539360	2540560
2539847	2543085
2540025	2543114
2540291	2541434
2538974	2542263
2540215	2543042
2539171	2542452
2540291	2541280
2542578	2542578
2541348	2541531
2540666	2784
2540700	2541531
2539426	2540849
2543089	2543254
2542090	2543537
2539093	2540580
2541512	2542312
2539917	2541248
2539481	2541873
2543009	2543009
2539666	2541735
2540071	2540510
2539047	2541629
2539352	2539352
2542848	2908
2538974	2542173
2540398	2541630
2540601	2542194
2540919	2540977
2541143	2542965
2543351	2543426
2539771	2541265
2539020	2540911
2540792	2541975
2539683	2543583
2541591	2541813
2539864	2540097
2541143	2543462
2539958	2540885
2541652	2542200
2542727	2543544
2539832	2539918
2540334	3361476
2539048	2540927
2542312	2542312
2540230	2543254
2541268	2542907
2540025	3361455
2538897	2541531
2538833	2540398
2540636	2542256
2539562	2539562
2541349	2543307
2542311	3361327
2540884	2542910
2540431	2908
2542910	2543413
2538924	2541531
2538782	2541585
2541364	2542173
2539914	2542396
2539338	2908
2541531	3361358
2540983	2542256
2541695	2542740
2539047	2543131
2539358	2541813
2542301	2543010
2540330	2543583
2540927	2542206
2540778	2542674
2538842	2542531
2540735	2540735
2539000	2541658
2538907	2541438
2539550	2541144
2538744	2541319
2542193	3361560
2541126	2541466
2540438	2541107
3361383	3361383
2541585	2541911
2539963	2541317
2542051	2542051
2542704	2908
2539166	2539958
2541143	2541193
2542910	3361483
2541925	2542571
2540006	2541168
2541813	2542425
2542427	3361526
2539544	2540398
2542139	2908
2540567	2541531
